make,city_mpg,highway_mpg
MINI,21,30
MINI,23,31
MINI,21,30
MINI,21,30
BMW,21,29
BMW,20,29
BMW,18,26
BMW,17,25
GMC,15,22
BMW,17,25
BMW,13,20
Genesis,17,24
Genesis,17,24
Genesis,15,23
Genesis,16,24
BMW,20,27
BMW,16,22
BMW,23,32
Mercedes-Benz,16,22
Jeep,17,22
Mercedes-Benz,15,22
Mercedes-Benz,15,22
Jeep,22,30
Jeep,21,28
Honda,126,103
Jaguar,23,30
Jaguar,23,30
Jaguar,25,34
Jaguar,24,34
Jaguar,25,34
Jeep,19,24
Jaguar,23,33
Jaguar,22,27
Land Rover,21,27
Subaru,21,27
Subaru,20,26
Porsche,19,23
Porsche,19,23
Porsche,19,23
MINI,22,30
Genesis,17,24
Jeep,18,23
Genesis,17,25
Genesis,18,24
Genesis,15,23
Genesis,16,24
Honda,19,28
Honda,19,28
Hyundai,37,42
Ferrari,15,22
Ferrari,15,22
Ferrari,12,16
Jeep,15,20
Ferrari,12,17
Ferrari,15,21
Ferrari,16,22
Mazda,29,34
Mazda,27,32
Honda,33,40
Honda,31,36
Honda,29,36
BMW,23,30
BMW,26,29
Jeep,16,21
BMW,26,29
Ferrari,16,22
Ferrari,16,22
Ferrari,15,19
Jaguar,20,28
Jaguar,20,28
Jaguar,19,27
Toyota,22,31
Toyota,22,32
Toyota,43,43
Plymouth,18,22
Toyota,43,44
Mercedes-Benz,17,27
Jeep,23,25
Jeep,22,24
Jaguar,15,23
Jaguar,15,23
Jaguar,19,27
Jaguar,18,26
Jaguar,18,26
Jaguar,16,24
Volkswagen,23,29
Plymouth,19,26
Jaguar,16,24
Jaguar,15,24
Jaguar,15,24
Subaru,21,27
Subaru,18,24
Subaru,17,22
Genesis,18,26
Kia,22,29
Kia,23,30
Kia,21,26
Plymouth,19,26
Lincoln,20,27
Kia,21,25
Kia,21,25
Kia,20,23
Lincoln,19,25
Lincoln,18,25
Lincoln,19,25
Ferrari,15,20
Porsche,21,28
Porsche,22,29
Plymouth,17,20
Porsche,20,26
Porsche,22,30
Porsche,20,29
Porsche,22,28
Porsche,20,29
Porsche,22,28
Porsche,22,28
Porsche,20,28
Porsche,19,28
Porsche,21,28
Plymouth,17,24
Porsche,20,28
Porsche,21,28
Porsche,19,28
Porsche,22,28
Porsche,19,28
Porsche,21,27
Porsche,18,26
Porsche,20,25
Porsche,18,26
Porsche,20,26
Plymouth,17,20
Porsche,16,25
Porsche,20,26
Toyota,27,31
Kia,20,27
Lincoln,16,23
Lincoln,14,19
Lincoln,14,19
Hyundai,18,25
Hyundai,18,23
Hyundai,18,24
Plymouth,17,21
Hyundai,17,22
Subaru,23,29
Ford,16,23
Lincoln,16,24
Ford,16,22
Ford,15,21
Lincoln,15,21
MINI,28,27
Aston Martin,18,25
Nissan,19,26
American Motors Corporation,15,17
Nissan,17,26
Nissan,18,25
Porsche,21,28
Porsche,22,29
Porsche,21,28
Porsche,19,25
Porsche,20,26
Porsche,20,26
Porsche,21,28
Porsche,19,25
American Motors Corporation,15,20
Porsche,20,26
Aston Martin,15,22
Aston Martin,18,24
Porsche,20,29
Porsche,20,28
Porsche,22,28
Porsche,19,28
Porsche,21,28
Porsche,18,26
Porsche,20,26
Chevrolet,17,21
Porsche,18,26
Porsche,20,26
Porsche,18,26
Porsche,20,26
Lexus,16,25
Jaguar,21,30
Jaguar,20,29
Jaguar,20,29
Jaguar,20,28
Subaru,24,32
Chevrolet,19,23
Subaru,28,38
Subaru,23,31
Subaru,27,36
Volvo,22,31
Cadillac,19,28
Cadillac,16,23
Cadillac,17,26
Chevrolet,19,28
Chevrolet,18,28
Jaguar,18,27
Volkswagen,23,31
Chevrolet,18,24
Jaguar,17,26
Jaguar,17,25
Jaguar,18,27
Kia,26,31
Kia,25,30
Subaru,24,31
Subaru,28,36
Subaru,22,30
Subaru,27,35
Jaguar,18,25
Chevrolet,14,19
Cadillac,15,21
Cadillac,15,21
Infiniti,20,27
Infiniti,19,26
Jaguar,18,23
Land Rover,18,24
Subaru,27,33
Aston Martin,15,21
Aston Martin,18,24
Nissan,31,36
Chevrolet,15,19
Ford,22,30
Ford,22,28
Ford,20,25
Ford,21,28
Ford,20,25
Porsche,20,25
Porsche,20,25
Fiat,25,36
Fiat,26,35
Buick,21,29
Chevrolet,15,20
Chevrolet,30,38
Chevrolet,29,38
Cadillac,16,23
Cadillac,17,25
Lexus,16,24
Volvo,24,36
Volvo,21,32
Buick,25,35
Buick,20,30
Cadillac,16,24
Chevrolet,12,16
Chevrolet,30,45
Toyota,28,36
Toyota,28,35
Toyota,27,35
Toyota,30,40
Toyota,29,38
Volvo,23,35
Volvo,21,31
Chevrolet,22,29
Jaguar,15,23
Chevrolet,12,15
Jaguar,15,23
Kia,26,31
Kia,24,30
Volvo,24,36
Volvo,21,31
Volvo,23,35
Volvo,21,31
Volvo,22,31
Chevrolet,15,22
GMC,15,22
Chevrolet,11,15
Chevrolet,15,21
GMC,15,21
Acura,22,28
Acura,22,27
Buick,26,31
Cadillac,19,26
Chevrolet,22,29
Chevrolet,26,32
GMC,22,28
GMC,26,30
Chevrolet,11,14
Hyundai,22,29
Hyundai,28,32
Lexus,22,28
Volvo,22,29
Volvo,23,33
Acura,21,27
Acura,21,26
Buick,25,30
Cadillac,18,25
Chevrolet,25,30
Chevrolet,15,19
Chevrolet,22,28
Chevrolet,28,38
GMC,24,28
GMC,21,26
GMC,28,38
Hyundai,21,27
Hyundai,26,29
Lexus,33,30
Lexus,22,28
Lexus,22,27
Chevrolet,11,15
Volvo,20,27
Buick,18,26
Chevrolet,15,22
Chevrolet,15,22
Chevrolet,15,22
Chevrolet,15,22
Chevrolet,18,27
GMC,15,22
GMC,15,22
GMC,15,22
Volkswagen,31,38
Chevrolet,11,13
GMC,15,22
GMC,21,26
Volvo,21,29
Buick,17,25
Cadillac,14,21
Chevrolet,15,21
Chevrolet,14,21
Chevrolet,15,21
Chevrolet,14,21
Chevrolet,14,22
Chevrolet,15,20
Chevrolet,14,20
Chevrolet,17,25
GMC,14,21
GMC,15,21
GMC,14,21
GMC,15,21
GMC,14,20
GMC,14,22
GMC,21,25
Volvo,20,27
Nissan,15,18
Ford,21,31
Ford,15,24
Ford,20,28
Ford,15,24
Ford,21,32
Ford,16,25
Ford,20,28
Ford,15,24
Ford,20,27
Ford,20,28
Nissan,14,15
Chevrolet,31,48
Hyundai,28,38
Hyundai,28,37
Toyota,28,37
Toyota,32,42
Toyota,30,38
Kia,27,37
Kia,21,30
Kia,24,33
Kia,25,35
Nissan,13,16
Volvo,20,30
Volvo,19,27
GMC,18,25
GMC,17,25
Volvo,19,26
Mazda,26,34
Mazda,26,35
Chevrolet,30,37
Chevrolet,29,37
Acura,20,29
Nissan,17,21
Acura,28,29
Honda,55,49
Honda,51,45
Chevrolet,28,39
GMC,28,39
Mitsubishi,25,28
Mitsubishi,26,29
BMW,22,29
BMW,22,29
Mitsubishi,25,26
Dodge,10,12
Mitsubishi,25,28
Chevrolet,20,26
Porsche,13,21
Porsche,15,20
Porsche,14,21
Porsche,15,21
Porsche,19,24
Porsche,19,24
Porsche,19,24
Porsche,19,24
Dodge,10,12
Hyundai,29,38
Hyundai,28,37
Hyundai,26,36
Subaru,25,34
Subaru,20,28
Ford,20,26
Ford,20,27
Ford,24,27
Ford,24,27
Ford,24,29
Dodge,10,13
Ford,24,29
Subaru,26,33
Subaru,25,32
Subaru,20,27
Hyundai,150,122
Tesla,120,112
Tesla,120,112
Chevrolet,20,26
Chevrolet,20,26
GMC,20,26
Dodge,8,10
GMC,20,26
Chevrolet,19,24
GMC,19,24
Ram,15,22
Ram,17,23
Ram,17,25
Ram,15,21
Ram,17,22
Ram,16,23
Honda,20,27
Volkswagen,31,41
Dodge,10,12
Honda,19,27
Hyundai,20,25
Honda,19,26
Honda,18,26
Hyundai,19,24
Volvo,26,33
Volvo,25,28
Volvo,24,27
Cadillac,19,29
Cadillac,21,29
Dodge,17,23
Cadillac,22,30
Cadillac,18,26
Buick,20,29
Buick,19,27
Cadillac,14,21
Cadillac,19,29
Cadillac,21,29
Cadillac,22,30
Cadillac,18,26
Fiat,22,30
Dodge,18,24
Honda,28,34
Honda,28,34
Honda,27,31
Honda,26,31
Chevrolet,16,22
Chevrolet,16,20
Chevrolet,15,20
GMC,15,21
GMC,15,20
GMC,15,19
Dodge,15,17
GMC,15,20
Hyundai,27,33
Hyundai,25,30
Infiniti,14,20
Infiniti,13,19
Bugatti,9,14
BMW,24,35
BMW,21,32
BMW,24,33
BMW,23,33
Dodge,15,18
BMW,23,33
BMW,21,30
BMW,18,27
BMW,21,30
BMW,21,30
BMW,18,27
BMW,21,30
BMW,21,30
BMW,18,27
BMW,21,30
Ford,15,20
BMW,18,25
BMW,17,23
BMW,17,25
BMW,16,22
BMW,17,25
BMW,16,22
Chevrolet,16,24
Chevrolet,14,20
Chevrolet,19,29
Chevrolet,16,27
Ford,16,20
Chevrolet,20,30
Chevrolet,22,31
Chevrolet,13,21
Chevrolet,16,27
Volkswagen,26,33
BMW,18,25
BMW,17,23
BMW,17,23
BMW,18,25
BMW,17,23
Ford,13,13
Chevrolet,30,38
Chevrolet,28,38
Jaguar,32,42
Jaguar,30,40
Rolls-Royce,12,18
Volkswagen,26,33
BMW,23,33
BMW,21,29
BMW,21,29
BMW,18,25
Ford,14,17
BMW,15,21
BMW,15,21
Chevrolet,28,38
Jaguar,31,42
Jaguar,30,40
Kia,21,29
Kia,22,29
Kia,17,25
Kia,17,25
Kia,31,41
Ford,14,15
Kia,30,40
Kia,27,37
Maserati,17,24
Rolls-Royce,12,18
Volkswagen,25,36
BMW,23,33
BMW,20,29
BMW,20,28
Maserati,16,23
Rolls-Royce,12,18
Volkswagen,21,25
Ford,11,13
Rolls-Royce,12,18
BMW,23,33
Chevrolet,20,30
GMC,20,30
Chevrolet,17,23
GMC,17,23
Dodge,17,25
Acura,20,27
Ford,11,16
Mitsubishi,25,30
Acura,19,26
Acura,19,25
BMW,20,27
Jaguar,26,33
Land Rover,26,30
Mitsubishi,24,29
Mitsubishi,20,27
BMW,18,24
BMW,18,24
Ford,12,14
Chevrolet,128,110
Mazda,28,31
Mazda,27,30
Lamborghini,9,15
Lamborghini,9,15
Toyota,24,32
Toyota,21,28
Mercedes-Benz,24,32
Mercedes-Benz,24,37
Maserati,16,24
Ford,10,12
Maserati,16,24
Hyundai,25,33
Hyundai,26,35
Hyundai,23,32
Hyundai,28,37
Hyundai,55,54
Hyundai,57,59
Maserati,15,22
Maserati,16,23
Toyota,15,19
Ford,10,12
Toyota,13,18
Toyota,14,18
Toyota,13,17
Toyota,13,17
Chrysler,18,28
Chrysler,19,28
Toyota,19,27
Toyota,18,24
Cadillac,24,30
Jeep,23,32
GMC,17,21
Jeep,22,31
Cadillac,22,29
Jeep,22,31
Jeep,22,30
Mercedes-Benz,23,31
BMW,17,22
BMW,27,30
BMW,27,31
BMW,25,29
Subaru,21,29
GMC,19,23
Subaru,24,33
Mercedes-Benz,24,32
Buick,21,29
Chevrolet,22,32
Nissan,27,35
Nissan,29,37
Nissan,25,31
Nissan,27,33
Nissan,25,30
Buick,21,29
GMC,18,24
Mercedes-Benz,22,27
Mercedes-Benz,24,33
Land Rover,21,29
Mercedes-Benz,22,27
Mercedes-Benz,21,27
Mercedes-Benz,23,31
BMW,14,19
Land Rover,17,23
Land Rover,22,28
Land Rover,17,23
GMC,14,19
Land Rover,22,28
Land Rover,16,21
Land Rover,21,26
Maserati,15,21
Maserati,15,21
Hyundai,132,108
Chevrolet,28,37
Cadillac,14,23
Chevrolet,14,23
Chevrolet,14,23
GMC,15,19
GMC,14,23
GMC,14,23
Mercedes-Benz,22,31
Mercedes-Benz,22,31
Mercedes-Benz,21,29
Jaguar,16,22
Toyota,48,43
Dodge,19,30
Dodge,16,25
Dodge,15,23
Volkswagen,21,24
GMC,15,20
Dodge,15,24
Dodge,14,23
Dodge,13,22
Dodge,13,21
Dodge,18,27
Toyota,28,39
Toyota,22,33
Toyota,22,32
Toyota,28,39
Toyota,29,41
GMC,12,16
Chrysler,19,30
Chrysler,19,30
Chrysler,16,25
Chrysler,18,27
Chrysler,18,27
Dodge,19,30
Dodge,19,30
Dodge,16,25
Dodge,15,24
Dodge,13,22
GMC,12,15
Dodge,18,27
Nissan,24,26
Lexus,20,27
Acura,26,27
Lexus,19,26
Toyota,17,21
Toyota,13,17
Lexus,13,18
Toyota,17,20
Toyota,13,18
GMC,11,15
Toyota,13,17
Toyota,17,20
Chevrolet,28,38
Mercedes-Benz,23,30
Nissan,31,39
Nissan,27,36
Alfa Romeo,24,33
Alfa Romeo,17,24
Alfa Romeo,23,31
Mercedes-Benz,21,30
GMC,11,14
Mercedes-Benz,21,29
Mercedes-Benz,22,28
Chevrolet,18,25
GMC,18,25
Nissan,17,22
Nissan,19,23
Nissan,16,23
Nissan,16,22
Nissan,16,22
Chevrolet,19,28
GMC,15,19
Chevrolet,18,22
Chevrolet,17,24
Chevrolet,16,18
GMC,19,28
GMC,17,24
Nissan,15,21
Nissan,16,21
Nissan,15,21
Chevrolet,15,15
GMC,15,15
GMC,11,15
Alfa Romeo,22,29
Alfa Romeo,22,28
Alfa Romeo,17,23
Jaguar,21,28
Jaguar,21,27
Land Rover,22,29
Land Rover,21,29
Land Rover,20,25
Dodge,19,26
Dodge,14,22
GMC,11,13
Jeep,19,26
Dodge,18,25
Dodge,14,22
Jeep,18,25
Jeep,14,22
Land Rover,16,21
Land Rover,16,21
Land Rover,14,19
Land Rover,13,19
Land Rover,17,22
GMC,15,20
Lexus,15,18
Mercedes-Benz,17,23
Mercedes-Benz,16,22
Alfa Romeo,24,34
Mercedes-Benz,20,28
Porsche,15,19
Mercedes-Benz,21,29
Mercedes-Benz,20,28
Mercedes-Benz,19,26
Mercedes-Benz,20,27
Isuzu,22,23
Mercedes-Benz,19,26
Chevrolet,26,34
Chevrolet,27,38
Hyundai,22,28
Kia,28,37
Kia,29,37
Toyota,30,39
Toyota,32,40
Buick,22,32
Ford,21,31
Volkswagen,23,31
Isuzu,15,19
Ford,23,34
Ford,20,29
Ford,17,26
Ford,43,41
Ford,43,40
Ford,21,31
Hyundai,32,40
Infiniti,20,29
Infiniti,19,27
Infiniti,20,26
Isuzu,16,20
Infiniti,19,26
Lexus,22,33
Lexus,22,31
Lexus,43,45
Lincoln,20,29
Lincoln,20,31
Lincoln,18,27
Lincoln,17,26
Lincoln,42,39
Mercedes-Benz,20,28
Jeep,24,26
Toyota,51,53
Toyota,44,47
Mercedes-Benz,19,28
Mercedes-Benz,18,28
Rolls-Royce,12,20
Rolls-Royce,12,20
Chevrolet,26,34
Chevrolet,26,35
Mercedes-Benz,19,26
Rolls-Royce,12,20
Jeep,17,21
Toyota,19,24
Toyota,20,23
Toyota,18,22
Toyota,17,21
Toyota,17,20
Toyota,19,22
Ram,20,25
Ram,19,24
Buick,25,30
Chevrolet,26,31
Jeep,19,23
Lexus,19,26
Mazda,22,28
Mitsubishi,23,29
Mitsubishi,24,30
Mitsubishi,23,29
Toyota,20,24
Toyota,21,27
Toyota,20,27
Buick,24,29
Chevrolet,24,29
Jeep,18,22
Land Rover,21,25
Lexus,18,25
Mazda,20,26
Mitsubishi,23,29
Mitsubishi,23,28
Nissan,14,19
Audi,19,25
Bentley,14,23
Lamborghini,12,17
Land Rover,15,20
Jeep,15,20
Lexus,29,28
Mercedes-Benz,14,19
Nissan,13,18
Toyota,19,26
Toyota,20,26
Toyota,20,27
Toyota,29,27
Toyota,30,28
Kia,124,93
Volkswagen,126,111
Jeep,16,21
Jaguar,16,24
Jaguar,16,24
Mercedes-Benz,17,25
Mercedes-Benz,23,32
Mercedes-Benz,22,33
Mercedes-Benz,23,34
Chevrolet,29,36
Kia,39,45
Cadillac,18,27
Cadillac,18,26
Jeep,14,15
Cadillac,24,34
Ford,16,24
Ford,17,24
Ford,18,26
Ford,17,24
Ford,18,26
Kia,51,46
Kia,46,40
Kia,52,49
Nissan,15,21
Jeep,13,17
Nissan,15,21
Nissan,15,20
Ford,15,19
Ford,14,18
Ford,14,18
Lincoln,20,27
Lincoln,21,26
Nissan,26,33
Nissan,33,35
Jaguar,16,21
Volkswagen,23,29
Jeep,10,12
Nissan,25,32
Nissan,31,34
Ford,19,27
Ford,17,24
Ford,17,24
Ford,18,25
Ford,16,22
Ford,16,22
Lexus,31,28
Ford,43,40
Jeep,16,19
Hyundai,53,52
Kia,38,43
Nissan,124,99
Ford,27,37
Ford,27,35
Mercedes-Benz,17,26
Mercedes-Benz,15,24
Ford,25,32
Mercedes-Benz,17,27
Mercedes-Benz,17,26
Jeep,15,17
Mercedes-Benz,17,27
Mercedes-Benz,16,25
Ford,22,29
Ford,19,26
Ford,21,28
Lincoln,19,26
Lincoln,20,25
Dodge,13,19
Ford,16,22
Jeep,13,19
Jeep,15,20
Chrysler,29,30
Acura,21,22
Mercedes-Benz,15,23
Lexus,16,25
Lexus,27,35
Acura,24,34
Honda,28,38
Honda,30,37
Honda,31,40
Honda,25,35
Land Rover,12,14
Honda,29,36
Honda,30,38
Chevrolet,49,43
Honda,28,38
Honda,30,38
Honda,32,42
Honda,25,36
Honda,29,37
Honda,30,38
Kia,18,25
Mitsubishi,15,17
Volvo,22,31
Nissan,23,26
Honda,26,32
Honda,28,34
Hyundai,23,30
Nissan,20,27
Volkswagen,17,24
Honda,25,31
Honda,27,33
Hyundai,22,25
Mitsubishi,15,18
Nissan,19,26
Nissan,19,26
Volkswagen,17,23
Kia,48,44
Ford,11,18
Aston Martin,14,22
Audi,23,34
Audi,23,34
Audi,23,34
Lexus,19,26
Plymouth,17,23
Lexus,20,28
Lexus,19,26
Lexus,21,30
Audi,23,34
Honda,22,32
Lexus,20,28
Lexus,19,26
Lexus,19,27
Lexus,21,30
Lexus,25,33
Plymouth,18,24
Lexus,23,31
Lexus,19,30
Lexus,18,27
Lexus,22,32
Nissan,28,39
Nissan,27,37
Nissan,26,36
Nissan,25,35
Nissan,25,34
Honda,26,35
Subaru,21,26
Honda,30,38
Honda,29,35
Honda,22,32
Honda,23,34
Hyundai,25,32
Hyundai,25,32
Hyundai,23,30
Lincoln,17,25
Lincoln,18,27
Lincoln,16,24
Volkswagen,28,35
Subaru,21,26
Lincoln,17,26
Lincoln,16,24
Mercedes-Benz,17,27
Mercedes-Benz,19,23
Mercedes-Benz,21,24
Mercedes-Benz,21,24
Dodge,17,25
Ford,21,29
Ford,27,29
Ford,21,29
Subaru,19,22
Ford,22,29
Ford,23,30
Hyundai,22,28
Volkswagen,22,29
Volkswagen,20,26
Ford,22,28
Ford,21,27
Ford,23,29
Hyundai,21,26
Volkswagen,21,29
Subaru,19,26
Audi,17,22
Jeep,11,17
Maserati,14,18
Maserati,14,18
Chevrolet,43,42
Mercedes-Benz,15,20
Lexus,18,24
Lexus,20,28
Lexus,18,24
Lexus,21,30
Subaru,20,22
Maserati,13,20
Mercedes-Benz,21,28
Mercedes-Benz,17,26
Mercedes-Benz,21,27
Mercedes-Benz,24,31
Mercedes-Benz,23,30
Mitsubishi,33,41
Mitsubishi,36,43
Mitsubishi,33,40
Mitsubishi,35,41
Subaru,21,27
Bentley,10,16
Mercedes-Benz,21,28
Audi,19,27
Honda,48,48
Chevrolet,20,23
Chevrolet,17,24
Chevrolet,15,21
Chevrolet,19,22
GMC,20,23
GMC,17,24
Subaru,18,21
GMC,15,21
GMC,19,22
Chevrolet,19,22
Chevrolet,15,20
Chevrolet,14,18
Chevrolet,18,21
GMC,19,22
GMC,15,19
GMC,15,20
GMC,18,20
Subaru,19,26
Ram,21,28
Chevrolet,14,17
Chevrolet,14,19
GMC,14,17
GMC,14,19
Jeep,23,25
Jeep,18,23
Jeep,17,25
Jeep,22,24
Jeep,18,23
Subaru,19,22
Jeep,17,23
Ford,17,24
Ford,17,23
Lincoln,16,23
Lincoln,16,22
Audi,19,25
BMW,20,26
BMW,17,22
Ford,17,22
Ford,16,21
Subaru,21,26
Mercedes-Benz,17,22
Mercedes-Benz,14,18
Mercedes-Benz,14,18
Mercedes-Benz,12,18
Mercedes-Benz,13,18
Mercedes-Benz,13,17
Jaguar,80,72
Lamborghini,13,18
Lamborghini,13,18
Lamborghini,13,18
Suzuki,23,27
Lamborghini,13,18
Audi,21,30
Audi,21,29
Audi,18,27
Audi,22,29
Infiniti,19,28
Infiniti,20,27
Infiniti,22,30
Infiniti,21,28
Infiniti,19,26
Pontiac,34,39
Volkswagen,16,20
Suzuki,23,27
Infiniti,19,27
Mercedes-Benz,20,26
Roush Performance,13,20
Audi,21,30
Volkswagen,29,37
Volkswagen,29,37
Volkswagen,24,32
Audi,21,30
Audi,22,29
Audi,22,29
Toyota,10,12
Audi,17,26
Infiniti,23,30
Infiniti,22,28
Volkswagen,27,36
Volkswagen,29,37
Ford,20,26
Ford,19,25
Ford,19,25
Ford,19,24
Ford,17,21
Toyota,15,17
Ford,18,25
Ford,17,22
Ford,19,25
Ford,17,23
Ford,16,21
Ford,15,20
Ford,17,22
Chevrolet,15,19
Ford,19,24
Ford,18,23
Toyota,17,20
Ford,18,23
Ford,17,22
Ford,18,23
Ford,16,21
Ford,17,23
Ford,16,22
Ford,16,22
Ford,15,20
Ford,14,19
Ford,15,18
Toyota,18,22
Ford,17,21
Mazda,25,31
Mazda,23,28
Audi,19,24
Mazda,24,30
Mazda,22,27
Mercedes-Benz,17,22
Hyundai,26,33
Hyundai,22,30
Hyundai,39,44
Chevrolet,17,17
Hyundai,40,46
Mercedes-Benz,16,22
Mercedes-Benz,16,22
Mercedes-Benz,16,22
BMW,124,102
BMW,124,102
Tesla,128,117
McLaren Automotive,16,23
Lincoln,14,21
Lincoln,14,21
Chevrolet,12,14
Kia,123,102
Mercedes-Benz,16,22
Mercedes-Benz,16,22
Mercedes-Benz,15,21
Mercedes-Benz,16,22
Mercedes-Benz,15,21
BMW,18,25
BMW,17,26
Mercedes-Benz,17,24
Mercedes-Benz,17,24
Chevrolet,13,14
Mercedes-Benz,17,26
Mercedes-Benz,17,26
Mercedes-Benz,14,21
Mercedes-Benz,19,27
Mercedes-Benz,18,25
Roush Performance,12,19
Infiniti,24,33
Infiniti,21,30
Mercedes-Benz,18,27
Mercedes-Benz,18,27
Nissan,11,11
Mercedes-Benz,13,21
Mercedes-Benz,19,27
Toyota,30,35
Volkswagen,25,31
Volkswagen,21,29
Volkswagen,23,30
BMW,21,31
BMW,23,32
BMW,23,29
Lexus,29,37
Nissan,12,13
Mercedes-Benz,15,23
Nissan,31,36
BMW,22,31
BMW,23,32
Honda,29,38
Honda,31,40
Honda,30,36
Honda,22,28
Mercedes-Benz,13,21
Mercedes-Benz,13,22
Volkswagen,17,22
Dodge,11,15
Nissan,25,32
Nissan,24,30
Mercedes-Benz,16,23
Chevrolet,16,21
Chevrolet,15,20
Ford,22,28
Ford,22,30
GMC,16,21
GMC,15,20
Roush Performance,11,15
Dodge,9,11
Chevrolet,15,20
Chevrolet,14,18
Ford,21,28
Ford,20,25
Ford,20,25
GMC,15,20
Roush Performance,11,15
Ford,20,27
Chevrolet,15,19
Chevrolet,14,17
GMC,17,17
GMC,15,19
GMC,14,17
Toyota,26,35
Audi,22,27
Mercedes-Benz,19,25
Mercedes-Benz,19,24
Toyota,25,33
Toyota,27,34
BMW,20,25
BMW,15,21
GMC,12,14
Porsche,19,23
Porsche,18,23
Mercedes-Benz,24,27
Mitsubishi,25,26
Subaru,36,35
Nissan,16,22
Audi,27,34
Mazda,30,39
Mazda,32,40
Mercedes-Benz,15,20
GMC,13,14
Mercedes-Benz,15,20
Nissan,20,30
Lincoln,16,21
Fiat,121,103
Hyundai,37,42
Audi,23,31
BMW,25,32
Aston Martin,13,21
Fiat,24,32
Fiat,28,33
Toyota,12,12
Fiat,24,32
Fiat,28,33
Aston Martin,14,21
Audi,23,31
Audi,26,35
Audi,26,35
Mercedes-Benz,24,35
BMW,26,36
BMW,25,34
Lexus,43,41
Toyota,14,15
Lexus,41,38
Toyota,54,50
Toyota,52,48
Toyota,58,53
Nissan,20,28
Nissan,20,28
Toyota,18,22
Toyota,17,20
Ford,21,26
Ford,20,24
Alfa Romeo,19,25
Ford,19,18
Chevrolet,20,26
Chevrolet,22,27
Dodge,19,25
Dodge,17,25
Jeep,22,30
Chevrolet,18,25
Dodge,16,24
Aurora Cars Ltd,12,20
Jeep,21,29
Land Rover,14,19
Honda,44,40
Toyota,55,53
Honda,126,103
smart,124,94
smart,112,91
Tesla,128,117
Tesla,136,123
Bertone,20,26
Tesla,120,112
Tesla,120,112
Tesla,102,105
Tesla,101,102
Tesla,92,105
Tesla,91,95
Tesla,86,89
Tesla,83,89
Mercedes-Benz,20,29
Audi,22,30
Volvo,15,19
Buick,17,26
Audi,22,30
Audi,23,29
Volkswagen,25,32
Volkswagen,25,32
Volkswagen,22,29
Volkswagen,22,30
Volkswagen,22,31
Volkswagen,21,30
Honda,20,25
Honda,19,24
Cadillac,15,22
Mercedes-Benz,13,15
BMW,30,31
BMW,30,31
Toyota,31,40
Toyota,53,52
Toyota,29,36
Toyota,31,38
Toyota,30,38
Toyota,29,39
Toyota,29,37
Chevrolet,15,23
Kia,27,33
Kia,29,35
Kia,25,31
Kia,27,32
Ford,14,21
Mercedes-Benz,25,33
Ford,43,40
Kia,23,30
Kia,20,28
Kia,20,26
Chevrolet,15,22
Kia,22,26
Kia,19,24
Kia,19,24
Mercedes-Benz,19,26
Mercedes-Benz,19,24
Kia,127,101
Jaguar,23,30
Jaguar,23,30
Jaguar,25,34
Jaguar,24,32
Chevrolet,15,23
Jaguar,24,34
Jaguar,22,30
Jaguar,25,34
Jaguar,23,31
Jaguar,23,33
Jaguar,22,31
Jaguar,21,28
Jaguar,21,28
Jaguar,21,27
Jaguar,22,27
Chevrolet,15,22
Jaguar,22,27
Land Rover,21,27
Land Rover,20,26
Mercedes-Benz,19,24
Volvo,29,34
RUF Automobile,16,20
Lotus,16,24
Lotus,17,24
Mazda,25,34
Nissan,15,22
Mazda,25,33
Roush Performance,11,15
Roush Performance,11,15
Mazda,24,33
Mazda,26,35
Mazda,23,31
Porsche,16,23
Porsche,15,22
Porsche,18,25
Porsche,18,25
Nissan,16,24
Porsche,18,23
Volkswagen,22,31
Volkswagen,20,27
Ram,20,26
Porsche,15,19
BYD,73,71
Nissan,118,97
Nissan,114,94
Jaguar,20,28
Jaguar,20,28
Nissan,15,23
Jaguar,19,27
Jaguar,19,27
Jaguar,18,26
Jaguar,18,26
Jaguar,20,28
Jaguar,18,25
Jaguar,18,23
Jaguar,16,21
Land Rover,20,27
Land Rover,21,26
Nissan,15,23
Hyundai,19,24
Porsche,21,24
Porsche,21,24
Porsche,21,24
Porsche,19,22
Porsche,19,22
Porsche,19,22
BMW,24,32
Hyundai,30,40
Hyundai,31,41
Volvo,15,20
Ferrari,9,14
Mazda,26,35
Mazda,27,36
Mazda,25,33
Jeep,24,32
Fiat,24,30
Jeep,23,29
Jeep,22,27
Toyota,41,38
Porsche,17,23
Toyota,24,31
Ferrari,11,17
BMW,21,32
BMW,21,31
BMW,23,34
BMW,21,31
BMW,22,30
BMW,19,27
BMW,22,30
BMW,22,30
BMW,19,27
BMW,22,30
Ford,21,28
BMW,22,30
BMW,19,27
BMW,22,30
BMW,18,25
BMW,17,23
BMW,23,34
BMW,22,32
BMW,22,29
BMW,20,28
BMW,17,25
Ford,23,31
BMW,16,22
BMW,17,25
BMW,16,22
Acura,23,33
Acura,23,32
Acura,20,31
Acura,20,30
Acura,20,29
Acura,20,29
BMW,26,36
Ford,24,33
BMW,22,30
BMW,22,30
BMW,23,34
BMW,21,33
BMW,21,31
BMW,23,34
BMW,21,31
BMW,22,30
BMW,19,27
BMW,22,30
Honda,26,33
BMW,18,28
BMW,22,30
