FIPS,year,county_name,pincp,c02_055,c02_056,c02_057,c02_058,c04_055,c04_056,c04_057,c04_058,c06_055,c06_056,c06_057,c06_058,c01_001,c01_002,c01_003,c01_004,c01_005,c01_006,c01_007,c01_008,c01_009,c01_010,c01_011,c01_012,c01_013,c01_014,c01_015,c01_016,c01_017,c01_018,c01_019,c01_020,c01_021,c01_022,c01_023,c01_024,c01_025,c01_026,c01_027,c01_028,c01_029,c01_030,c01_031,c01_032,c01_033,c01_034,c01_035,c01_036,c01_037,c01_038,c01_039,c01_040,c01_041,c01_042,c01_043,c01_044,c01_045,c01_046,c01_047,c01_048,c01_049,c01_050,c01_051,c01_052,c01_053,c01_054,c03_001,c03_002,c03_003,c03_004,c03_005,c03_006,c03_007,c03_008,c03_009,c03_010,c03_011,c03_012,c03_013,c03_014,c03_015,c03_016,c03_017,c03_018,c03_019,c03_020,c03_021,c03_022,c03_023,c03_024,c03_025,c03_026,c03_027,c03_028,c03_029,c03_030,c03_031,c03_032,c03_033,c03_034,c03_035,c03_036,c03_037,c03_038,c03_039,c03_040,c03_041,c03_042,c03_043,c03_044,c03_045,c03_046,c03_047,c03_048,c03_049,c03_050,c03_051,c03_052,c03_053,c03_054,c05_001,c05_002,c05_003,c05_004,c05_005,c05_006,c05_007,c05_008,c05_009,c05_010,c05_011,c05_012,c05_013,c05_014,c05_015,c05_016,c05_017,c05_018,c05_019,c05_020,c05_021,c05_022,c05_023,c05_024,c05_025,c05_026,c05_027,c05_028,c05_029,c05_030,c05_031,c05_032,c05_033,c05_034,c05_035,c05_036,c05_037,c05_038,c05_039,c05_040,c05_041,c05_042,c05_043,c05_044,c05_045,c05_046,c05_047,c05_048,c05_049,c05_050,c05_051,c05_052,c05_053,c05_054
36093,2017,Schenectady,49329,21.9,12.5,9.5,3.6,22.5,10.5,7.8,3.6,21.2,14.4,11,3.6,14739,2138,4147,6972,1482,106739,3766,6687,31537,18218,13650,18515,14366,,,19803,18711,6741,18804,17019,6344,43012,38787,12777,25120,21769,7019,87485,81132,27999,84564,78887,27504,8820,7452,1884,261,190,71,4572,3744,2325,38,15,0,3498,2246,334,2065,1507,268,5193,4046,868,7606,1186,2117,3602,701,50601,1917,3617,15123,8069,6452,9141,6282,,,9780,9191,2860,9284,8065,2730,20927,18439,5915,10610,9372,3918,41445,37992,13136,39930,36910,12911,4085,3352,801,96,,21,2276,1852,1271,0,0,0,1598,1024,95,1101,781,99,2586,1903,335,7133,952,2030,3370,781,56138,1849,3070,16414,10149,7198,9374,8084,(X),(X),10023,9520,3881,9520,8954,3614,22085,20348,6862,14510,12397,3101,46040,43140,14863,44634,41977,14593,4735,4100,1083,165,124,50,2296,1892,1054,38,15,0,1900,1222,239,964,726,169,2607,2143,533
36093,2018,Schenectady,49687,21.9,12.3,9,3.8,22.3,10.1,7.3,3.8,21.5,14.4,10.4,3.8,14448,2064,4219,6465,1700,106960,3795,6586,31383,17827,13789,19016,14564,96579,33580,19968,18836,7202,18915,17208,6229,42562,38298,12599,25515,22237,7550,87206,81206,29002,84093,78813,28523,9341,7952,1680,225,184,37,4572,3564,2259,66,46,0,3161,1834,275,2389,1793,327,5446,4267,878,7314,1152,2386,3145,631,50891,1977,3512,14794,8214,6503,9418,6473,,,9939,9251,3152,9437,8287,2598,20716,18252,5821,10799,9612,4320,41284,37934,13596,39729,36770,13375,4416,3656,766,103,,13,2317,1846,1322,37,37,0,1482,917,66,1252,927,128,2735,2050,346,7134,912,1833,3320,1069,56069,1818,3074,16589,9613,7286,9598,8091,(X),(X),10029,9585,4050,9478,8921,3631,21846,20046,6778,14716,12625,3230,45922,43272,15406,44364,42043,15148,4925,4296,914,122,99,24,2255,1718,937,29,9,0,1679,917,209,1137,866,199,2711,2217,532
36093,2019,Schenectady,51697,23.1,11.8,9.300000000000001,3.5,23.3,9.699999999999999,7.7,2.5,22.8,13.7,10.6,4.5,14710,1940,4659,6495,1616,106675,3619,6295,31497,17299,13727,19720,14518,96761,34238,19799,18737,7269,18951,17260,6534,41870,37923,12652,26055,22841,7783,86361,80738,29765,83334,78418,29231,8983,7638,1375,194,157,21,4620,3781,2266,84,74,26,3863,2325,410,2570,2048,375,5653,4446,1003,7267,987,2568,3030,682,51011,1821,3244,14985,8172,6480,9739,6570,45946,16309,10153,9587,3312,9329,8140,2694,20306,18265,5976,11223,9954,4327,40798,37876,14179,39365,36763,13907,4399,3678,547,96,,14,2351,2018,1278,38,38,0,2026,1272,128,1303,990,163,2867,2190,452,7443,953,2091,3465,934,55664,1798,3051,16512,9127,7247,9981,7948,,,9646,9150,3957,9622,9120,3840,21564,19658,6676,14832,12887,3456,45563,42862,15586,43969,41655,15324,4584,3960,828,98,83,7,2269,1763,988,46,36,26,1837,1053,282,1267,1058,212,2786,2256,551
36095,2015,Schoharie,36007,25.1,11.8,8.699999999999999,4,21.5,11.4,6.9,4.4,29.5,12.2,10.3,3.7,3733,338,1261,1869,265,22149,760,1852,8520,4015,2671,2476,1855,,,3215,2957,737,3577,3221,811,9710,8685,1912,5647,4674,871,21593,19079,4209,21203,18781,4114,115,92,16,18,9,3,187,161,60,0,0,0,61,35,3,175,161,40,454,340,101,1922,171,751,910,90,10973,438,1020,4302,1979,1189,1234,811,,,1694,1553,304,1777,1569,312,4785,4195,899,2717,2198,530,10694,9302,2008,10524,9175,1975,90,67,6,13,,3,73,67,18,0,0,0,37,15,0,66,55,10,214,149,36,1811,167,510,959,175,11176,322,832,4218,2036,1482,1242,1044,(X),(X),1521,1404,433,1800,1652,499,4925,4490,1013,2930,2476,341,10899,9777,2201,10679,9606,2139,25,25,10,5,0,0,114,94,42,0,0,0,24,20,3,109,106,30,240,191,65
36095,2016,Schoharie,37515,27,13.2,9.800000000000001,3.7,23,12.5,7.8,4.7,32,14,11.6,2.8,3687,344,1080,1988,275,22026,732,1797,8371,3913,2701,2632,1880,,,3202,2933,780,3478,3148,856,9526,8557,1920,5820,4859,956,21441,19014,4356,21066,18694,4281,110,99,24,23,13,4,180,140,78,0,0,0,79,50,7,193,181,43,478,394,92,1837,164,611,970,92,10895,442,964,4302,1868,1206,1297,816,,,1663,1527,344,1725,1544,357,4689,4135,876,2818,2283,536,10615,9271,2042,10455,9128,2014,79,68,12,13,,4,88,67,43,0,0,0,44,23,4,56,49,8,212,171,32,1850,180,469,1018,183,11131,290,833,4069,2045,1495,1335,1064,(X),(X),1539,1406,436,1753,1604,499,4837,4422,1044,3002,2576,420,10826,9743,2314,10611,9566,2267,31,31,12,10,2,0,92,73,35,0,0,0,35,27,3,137,132,35,266,223,60
36095,2017,Schoharie,39716,28,12.4,10.9,3.7,26.2,10.2,8.699999999999999,4.7,30.3,14.6,12.9,2.8,3683,294,996,2148,245,22191,748,1768,8205,3916,2759,2825,1970,,,3259,2907,852,3344,3034,890,9451,8504,1918,6137,5230,1135,21638,19215,4626,21217,18850,4515,110,93,23,50,38,6,174,143,105,0,0,0,62,38,4,157,148,31,510,427,128,1850,133,612,998,107,10953,490,939,4196,1859,1215,1366,888,,,1704,1504,413,1635,1450,358,4649,4103,874,2965,2467,609,10731,9349,2179,10527,9162,2122,83,66,13,11,,6,66,56,45,0,0,0,28,16,4,34,29,7,241,209,61,1833,161,384,1150,138,11238,258,829,4009,2057,1544,1459,1082,(X),(X),1555,1403,439,1709,1584,532,4802,4401,1044,3172,2763,526,10907,9866,2447,10690,9688,2393,27,27,10,39,30,0,108,87,60,0,0,0,34,22,0,123,119,24,269,218,67
36095,2018,Schoharie,40989,27.2,11.7,10.3,4,26.3,10,7.7,5,28.4,13.6,12.5,3,3499,236,984,1968,311,22210,720,1586,8205,4074,2674,2860,2091,19904,4951,3247,2981,881,3238,3025,849,9366,8367,1924,6359,5531,1297,21570,19379,4772,21197,19048,4667,166,138,40,46,39,3,173,130,83,0,0,0,83,57,20,172,161,33,503,432,143,1751,85,605,930,131,11012,446,829,4251,2043,1120,1392,931,,,1705,1551,406,1592,1484,315,4639,4109,908,3076,2593,694,10710,9502,2212,10519,9331,2153,124,96,35,10,,3,66,51,39,0,0,0,43,30,16,59,53,18,246,210,81,1748,151,379,1038,180,11198,274,757,3954,2031,1554,1468,1160,(X),(X),1542,1430,475,1646,1541,534,4727,4258,1016,3283,2938,603,10860,9877,2560,10678,9717,2514,42,42,5,36,34,0,107,79,44,0,0,0,40,27,4,113,108,15,257,222,62
36095,2019,Schoharie,43113,24.1,11,9.800000000000001,3.9,25.2,9.800000000000001,6.7,4.4,23,12.4,12.5,3.5,3370,174,1100,1826,270,22309,694,1614,7970,4218,2808,2939,2066,20001,5005,3270,2995,947,3240,3051,762,9246,8217,1874,6553,5738,1422,21586,19417,4823,21185,19081,4720,164,137,40,41,36,5,175,126,66,7,0,0,100,60,25,236,225,46,543,435,144,1673,53,692,799,129,11031,425,808,4223,2156,1165,1378,876,9798,2254,1691,1541,385,1610,1518,291,4563,4025,866,3167,2714,712,10711,9553,2150,10517,9379,2083,118,91,30,4,,2,66,52,36,0,0,0,61,38,19,71,62,17,271,225,91,1697,121,408,1027,141,11278,269,806,3747,2062,1643,1561,1190,,,1579,1454,562,1630,1533,471,4683,4192,1008,3386,3024,710,10875,9864,2673,10668,9702,2637,46,46,10,37,34,3,109,74,30,7,0,0,39,22,6,165,163,29,272,210,53
36097,2015,Schuyler,39298,23.9,13.3,12,4.9,22.3,10.6,5.1,3.3,25.4,16.1,18.7,6.1,1470,289,628,421,132,13283,381,963,5161,2579,1614,1340,1245,,,1891,1732,298,2117,1978,522,5822,5304,1115,3453,2925,650,12933,11713,2521,12803,11602,2483,163,81,19,41,17,3,45,33,15,0,0,0,11,11,2,90,84,25,196,131,41,830,200,441,176,13,6504,186,491,2647,1390,682,649,459,,,983,865,115,1064,978,176,2856,2626,486,1601,1358,331,6306,5705,1086,6266,5673,1073,95,52,8,18,,0,12,0,0,0,0,0,5,5,0,68,62,14,64,41,13,640,89,187,245,119,6779,195,472,2514,1189,932,691,786,(X),(X),908,867,183,1053,1000,346,2966,2678,629,1852,1567,319,6627,6008,1435,6537,5929,1410,68,29,11,23,14,3,33,33,15,0,0,0,6,6,2,22,22,11,132,90,28
36097,2016,Schuyler,39271,23.2,15.2,10.8,4.9,21.9,11.7,6,3.7,24.7,18.8,15.6,5.7,1429,254,616,451,108,13277,376,950,5299,2634,1251,1481,1286,,,1902,1715,349,2059,1921,494,5766,5315,1266,3550,3000,658,12964,11757,2706,12790,11593,2645,156,79,16,47,24,5,36,26,7,0,0,0,3,3,3,71,62,30,217,174,61,793,179,418,182,14,6480,173,548,2710,1362,565,689,433,,,966,834,107,1036,942,169,2819,2590,533,1659,1393,313,6308,5655,1096,6264,5618,1077,97,62,8,19,,0,10,0,0,0,0,0,0,0,0,46,37,18,50,43,19,636,75,198,269,94,6797,203,402,2589,1272,686,792,853,(X),(X),936,881,242,1023,979,325,2947,2725,733,1891,1607,345,6656,6102,1610,6526,5975,1568,59,17,8,28,19,5,26,26,7,0,0,0,3,3,3,25,25,12,167,131,42
36097,2017,Schuyler,40988,23.2,16.6,11.4,4.3,20.5,13,6.6,3.3,26.5,20.4,15.6,5.1,1338,201,583,436,118,13177,414,940,5073,2490,1351,1568,1341,,,1975,1740,392,2000,1864,507,5694,5252,1308,3508,2967,702,12835,11600,2862,12672,11467,2773,199,110,11,21,8,3,27,27,6,0,0,0,8,8,0,87,70,27,233,154,89,725,154,353,203,15,6463,182,569,2625,1194,607,763,523,,,996,847,126,999,911,211,2831,2606,589,1637,1348,360,6281,5575,1263,6225,5519,1235,119,87,4,9,,0,2,2,0,0,0,0,0,0,0,52,46,19,64,64,28,613,47,230,233,103,6714,232,371,2448,1296,744,805,818,(X),(X),979,893,266,1001,953,296,2863,2646,719,1871,1619,342,6554,6025,1599,6447,5948,1538,80,23,7,12,6,3,25,25,6,0,0,0,8,8,0,35,24,8,169,90,61
36097,2018,Schuyler,41513,23.3,14.8,9.5,4.9,18.5,11.1,5,2.6,29.7,18.8,13.5,6.7,1277,145,581,475,76,13200,444,970,4824,2640,1385,1745,1192,11786,2937,2043,1774,419,1909,1777,513,5644,5151,1274,3604,3084,731,12808,11532,2864,12669,11436,2802,181,94,10,31,18,3,58,37,9,0,0,0,8,8,0,114,97,51,218,113,62,690,86,336,250,18,6461,190,610,2528,1238,645,778,472,,,1030,867,130,941,856,212,2802,2542,558,1688,1396,350,6270,5518,1204,6229,5477,1181,97,72,4,9,,0,11,4,0,0,0,0,0,0,0,74,66,42,41,41,23,587,59,245,225,58,6739,254,360,2296,1402,740,967,720,(X),(X),1013,907,289,968,921,301,2842,2609,716,1916,1688,381,6538,6014,1660,6440,5959,1621,84,22,6,22,17,3,47,33,9,0,0,0,8,8,0,40,31,9,177,72,39
36097,2019,Schuyler,43262,25.1,20.1,10.5,4.3,20.6,16.8,5.5,3.3,31.6,23.8,15,5,1241,120,544,484,93,13229,328,940,4430,2934,1494,1755,1348,11961,3103,2060,1812,420,1892,1766,578,5550,5156,1239,3727,3227,866,12854,11715,3022,12666,11599,2961,144,81,14,14,13,0,66,24,7,0,0,0,11,11,0,140,117,60,229,123,61,668,67,303,272,26,6505,139,600,2368,1362,737,800,499,5766,1299,1055,905,161,918,822,225,2779,2534,521,1753,1505,392,6307,5617,1244,6244,5568,1220,92,63,5,1,,0,22,10,0,0,0,0,0,0,0,83,76,50,63,49,24,573,53,241,212,67,6724,189,340,2062,1572,757,955,849,,,1005,907,259,974,944,353,2771,2622,718,1974,1722,474,6547,6098,1778,6422,6031,1741,52,18,9,13,13,0,44,14,7,0,0,0,11,11,0,57,41,10,166,74,37
36099,2015,Seneca,35034,25.8,11.5,7.7,5.8,18.4,10.5,4.4,7.5,33.1,12.7,10.3,4.4,3051,820,945,1021,265,24921,1062,2598,8631,4461,3126,2971,2072,,,4676,3811,1106,4049,3490,935,10314,9282,1987,5882,4678,1015,22971,20122,4833,22446,19790,4785,1336,634,19,80,47,18,149,132,73,12,0,0,56,55,23,317,271,77,685,414,73,1734,500,643,472,119,13063,630,1626,4954,2229,1300,1483,841,,,2774,2063,519,2220,1812,389,5367,4792,876,2702,2140,540,11469,10005,2215,11065,9746,2177,1285,583,17,52,,0,53,38,32,12,0,0,25,25,15,167,131,45,529,313,53,1317,320,302,549,146,11858,432,972,3677,2232,1826,1488,1231,(X),(X),1902,1748,587,1829,1678,546,4947,4490,1111,3180,2538,475,11502,10117,2618,11381,10044,2608,51,51,2,28,22,18,96,94,41,0,0,0,31,30,8,150,140,32,156,101,20
36099,2016,Seneca,35566,26.4,11,7.4,5.3,15.5,10.4,3.6,5.9,37.4,11.7,10.3,4.8,3021,770,858,1090,303,24924,1066,2553,8867,4428,3028,2842,2140,,,4682,3783,1052,3997,3364,974,10219,9271,1935,6026,4887,1021,22828,20024,4768,22380,19735,4742,1383,741,19,100,50,19,129,100,44,8,0,0,105,75,32,371,315,100,732,423,59,1707,486,617,476,128,13038,650,1615,5105,2166,1267,1377,858,,,2773,2069,487,2210,1730,414,5282,4791,817,2773,2183,517,11368,9877,2135,11035,9667,2115,1305,668,16,62,,0,34,17,8,8,0,0,66,38,19,195,146,57,574,310,37,1314,284,241,614,175,11886,416,938,3762,2262,1761,1465,1282,(X),(X),1909,1714,565,1787,1634,560,4937,4480,1118,3253,2704,504,11460,10147,2633,11345,10068,2627,78,73,3,38,23,19,95,83,36,0,0,0,39,37,13,176,169,43,158,113,22
36099,2017,Seneca,38190,27.4,11.9,6.9,3.9,15.6,11.7,4,4.6,39.1,12.1,9.199999999999999,3.4,2972,685,812,1223,252,24870,1178,2319,8802,4524,2951,2962,2134,,,4707,3868,1063,3935,3276,949,10070,9119,1894,6158,5110,1190,22803,20108,4920,22360,19796,4891,1332,717,21,102,52,10,123,96,51,3,0,0,146,107,7,361,293,87,725,463,39,1688,427,610,559,92,13002,686,1495,5137,2260,1244,1360,820,,,2783,2160,435,2192,1710,380,5195,4668,799,2832,2283,566,11315,9897,2114,11013,9689,2092,1274,665,17,57,,0,32,19,10,3,0,0,118,82,2,203,135,37,547,325,23,1284,258,202,664,160,11868,492,824,3665,2264,1707,1602,1314,(X),(X),1924,1708,628,1743,1566,569,4875,4451,1095,3326,2827,624,11488,10211,2806,11347,10107,2799,58,52,4,45,29,10,91,77,41,0,0,0,28,25,5,158,158,50,178,138,16
36099,2018,Seneca,38553,25,13.5,6.6,4.2,14.3,12.8,4.9,4.8,35.7,14.3,7.9,3.8,2894,641,833,1125,295,24803,1262,2350,8665,4413,2932,2985,2196,21191,5181,4669,3826,925,3865,3132,928,9947,8970,2087,6322,5263,1241,22718,19855,4980,22274,19507,4931,1315,742,28,110,72,14,132,111,79,0,0,0,169,110,2,359,301,78,727,495,55,1638,432,567,522,117,12925,706,1540,5053,2168,1213,1390,855,,,2738,2156,373,2134,1594,366,5153,4593,899,2900,2336,607,11324,9759,2184,10979,9505,2141,1223,659,18,59,,3,21,16,15,0,0,0,131,100,2,167,109,23,582,383,46,1256,209,266,603,178,11878,556,810,3612,2245,1719,1595,1341,(X),(X),1931,1670,552,1731,1538,562,4794,4377,1188,3422,2927,634,11394,10096,2796,11295,10002,2790,92,83,10,51,36,11,111,95,64,0,0,0,38,10,0,192,192,55,145,112,9
36099,2019,Seneca,40534,23.9,14.5,6.3,3.3,14.8,13.8,5.7,3.5,34.9,15.4,6.7,3.1,2801,677,751,977,396,24710,1336,2422,8702,4032,3011,2903,2304,20952,5207,4798,3776,923,3811,3086,937,9688,8658,1989,6413,5432,1358,22552,19707,5027,22174,19433,4981,1347,640,18,97,67,15,154,129,96,5,5,0,242,152,3,313,252,48,740,464,51,1553,486,462,451,154,12831,752,1772,5115,1823,1200,1278,891,10307,2169,2806,2060,294,2121,1532,364,4963,4327,820,2941,2388,691,11165,9492,2135,10923,9339,2121,1263,565,10,41,,3,27,17,16,0,0,0,199,136,3,136,75,2,556,322,19,1248,191,289,526,242,11879,584,650,3587,2209,1811,1625,1413,,,1992,1716,629,1690,1554,573,4725,4331,1169,3472,3044,667,11387,10215,2892,11251,10094,2860,84,75,8,56,45,12,127,112,80,5,5,0,43,16,0,177,177,46,184,142,32
36101,2015,Steuben,40885,26.3,15.3,11.8,4.4,23,14.4,9.800000000000001,2.5,30.5,16.3,13.3,6,8110,1392,3106,3048,564,68314,2203,5137,25668,11772,8994,7583,6957,,,11009,10193,2586,11550,10766,3052,28960,26266,5781,16795,13749,3121,65497,58619,13468,64987,58157,13246,1064,847,207,119,106,3,994,891,761,9,9,0,178,112,18,453,390,83,726,595,255,4197,807,1629,1558,203,33517,1243,2816,13449,5481,3734,3654,3140,,,5535,5073,970,5777,5326,1421,14610,12979,2754,7595,6080,1649,31965,28132,6257,31748,27921,6180,679,554,98,54,,0,421,411,372,2,2,0,138,77,18,258,230,49,388,306,100,3913,585,1477,1490,361,34797,960,2321,12219,6291,5260,3929,3817,(X),(X),5474,5120,1616,5773,5440,1631,14350,13287,3027,9200,7669,1472,33532,30487,7211,33239,30236,7066,385,293,109,65,54,3,573,480,389,7,7,0,40,35,0,195,160,34,338,289,155
36101,2016,Steuben,41275,23.8,14.1,11.2,4.7,21.8,13.1,9.199999999999999,2.8,26.3,15.2,12.8,6.3,7962,1314,3194,2901,553,68291,2219,4879,25448,11727,8756,7941,7321,,,11048,10217,2908,11363,10649,3218,28739,26053,5949,17141,14274,3187,65350,58689,14092,64814,58199,13827,1058,838,180,73,60,2,1030,945,840,8,8,0,180,123,39,592,530,109,777,650,296,4067,787,1577,1505,198,33603,1207,2701,13334,5511,3721,3815,3314,,,5645,5220,1104,5682,5275,1491,14486,12897,2840,7790,6303,1694,31915,28223,6505,31699,28017,6411,688,563,94,29,,0,477,463,438,2,2,0,149,102,36,343,317,56,409,334,122,3895,527,1617,1396,355,34688,1012,2178,12114,6216,5035,4126,4007,(X),(X),5403,4997,1804,5681,5374,1727,14253,13156,3109,9351,7971,1493,33435,30466,7587,33115,30182,7416,370,275,86,44,35,2,553,482,402,6,6,0,31,21,3,249,213,53,368,316,174
36101,2017,Steuben,43554,23.4,13.7,10.7,4.4,22.8,12.8,8.4,3.3,24.2,14.7,12.6,5.4,7797,1446,3015,2832,504,68162,2173,4704,25337,11514,9052,7885,7497,,,11112,10243,2963,11200,10515,3332,28361,25683,5865,17489,14844,3222,65234,58737,14167,64670,58225,13911,1060,851,237,115,106,34,1028,959,801,8,8,0,171,121,44,546,503,99,785,665,286,3984,839,1511,1447,187,33536,1198,2605,13321,5323,3919,3895,3275,,,5699,5268,1172,5647,5222,1538,14246,12675,2774,7944,6568,1686,31852,28234,6499,31624,28025,6409,689,577,151,48,,0,484,471,428,2,2,0,141,103,40,320,301,52,406,333,116,3813,607,1504,1385,317,34626,975,2099,12016,6191,5133,3990,4222,(X),(X),5413,4975,1791,5553,5293,1794,14115,13008,3091,9545,8276,1536,33382,30503,7668,33046,30200,7502,371,274,86,67,61,34,544,488,373,6,6,0,30,18,4,226,202,47,379,332,170
36101,2018,Steuben,45241,22.8,13.8,10.6,3.9,20.9,13.5,8.4,2.7,25.1,14.2,12.5,4.9,7650,1458,3021,2633,538,68069,2144,4667,25439,11285,8805,8119,7610,61258,15729,11105,10250,3026,11141,10414,3514,27934,25301,5766,17889,15293,3423,65125,58706,14533,64558,58234,14381,1038,841,221,79,70,29,1045,947,811,12,12,0,201,158,62,569,524,73,818,648,192,3909,875,1564,1270,200,33506,1173,2433,13628,5139,3948,3871,3314,,,5668,5288,1218,5641,5161,1468,14017,12573,2705,8180,6878,1794,31833,28420,6560,31581,28201,6486,679,586,127,26,,0,510,461,414,3,3,0,149,120,53,306,287,31,420,334,105,3741,583,1457,1363,338,34563,971,2234,11811,6146,4857,4248,4296,(X),(X),5437,4962,1808,5500,5253,2046,13917,12728,3061,9709,8415,1629,33292,30286,7973,32977,30033,7895,359,255,94,53,47,29,535,486,397,9,9,0,52,38,9,263,237,42,398,314,87
36101,2019,Steuben,47212,25.2,13.8,10.3,3.4,25.5,13.8,8.199999999999999,2.6,24.8,13.8,12.1,4,7430,1490,2960,2385,595,68086,2052,4423,25012,11334,9166,8272,7827,61611,16099,11188,10270,3170,11075,10368,3487,27572,25049,5865,18251,15924,3577,64927,58826,14806,64434,58450,14670,1094,920,232,71,67,28,1156,1073,907,3,3,0,256,197,61,579,525,65,765,576,176,3792,921,1534,1119,218,33519,1212,2210,13313,5195,4154,3996,3439,30097,7435,5733,5342,1306,5594,5139,1463,13805,12377,2765,8387,7239,1901,31752,28513,6727,31513,28320,6669,692,612,143,26,,0,605,551,493,3,3,0,170,152,51,271,244,21,400,332,88,3638,569,1426,1266,377,34567,840,2213,11699,6139,5012,4276,4388,,,5455,4928,1864,5481,5229,2024,13767,12672,3100,9864,8685,1676,33175,30313,8079,32921,30130,8001,402,308,89,45,45,28,551,522,414,0,0,0,86,45,10,308,281,44,365,244,88
36103,2015,Suffolk,60384,16,7.8,5.2,2.9,13.4,6.7,4,2.4,18.7,8.699999999999999,6.4,3.4,138167,14910,39394,62697,21166,1022970,47721,55269,299525,180501,92028,191189,156737,,,169208,151151,64040,194315,174495,75224,437552,404160,150090,221895,190174,58572,855226,786142,301983,755179,712246,283393,70366,61506,16424,1904,1615,441,36564,33360,20574,269,269,155,41601,24975,4609,17040,12113,3740,153806,106831,24796,71748,9020,22455,31127,9146,493050,24236,28511,142311,91964,40931,96686,68411,,,86792,76813,27139,95962,84246,32240,214712,196309,73641,95584,82935,32077,412039,376681,144429,360708,339459,136048,32365,28377,6697,863,,148,17256,15947,10047,103,103,82,21979,12412,2165,8445,6089,1529,79445,53602,10943,66419,5890,16939,31570,12020,529920,23485,26758,157214,88537,51097,94503,88326,(X),(X),82416,74338,36901,98353,90249,42984,222840,207851,76449,126311,107239,26495,443187,409461,157554,394471,372787,147345,38001,33129,9727,1041,921,293,19308,17413,10527,166,166,73,19622,12563,2444,8595,6024,2211,74361,53229,13853
36103,2016,Suffolk,62845,16.3,7.9,5.6,3.1,14.4,6.7,4.2,2.5,18.3,9.1,7,3.6,138819,14780,38902,62567,22570,1024860,47657,54757,295808,181644,92598,192708,159688,,,169426,152558,64280,188527,167876,74144,438455,404801,151581,228452,197211,62391,855931,786502,305377,752440,710394,286217,70676,62521,16504,2164,1735,388,37132,33731,21421,399,357,181,41919,25708,4904,16639,11892,3621,156880,109100,25558,71928,8840,22066,31222,9800,494209,24100,28123,140932,92900,40820,97984,69350,,,87052,77761,27994,93307,81458,31925,215087,196417,73373,98763,86350,34042,412561,377076,145677,359555,338630,137064,32633,29060,7002,998,,128,17506,16056,10620,144,115,92,22070,12871,2339,8297,6054,1476,81067,55118,11397,66891,5940,16836,31345,12770,530651,23557,26634,154876,88744,51778,94724,90338,(X),(X),82374,74797,36286,95220,86418,42219,223368,208384,78208,129689,110861,28349,443370,409426,159700,392885,371764,149153,38043,33461,9502,1166,981,260,19626,17675,10801,255,242,89,19849,12837,2565,8342,5838,2145,75813,53982,14161
36103,2017,Suffolk,65649,16,8.1,5.5,3,13.8,6.8,4.1,2.5,18.4,9.300000000000001,6.8,3.5,138040,14307,39138,61804,22791,1030141,46974,54495,292373,181590,94513,196946,163250,,,172339,156058,66157,183911,163631,73863,439994,405400,154176,233897,203583,66000,856787,787953,310206,750114,709598,290832,72930,63945,17336,2601,2070,616,38386,34858,22371,404,358,183,42706,27562,5567,16327,11926,3917,161208,113367,26649,71448,8612,22016,30921,9899,497483,24115,28164,139490,92808,42076,100039,70791,,,88621,79632,29392,91478,80114,32040,215835,196136,73663,101549,89322,35735,413683,378324,147891,358658,338179,139274,33750,29433,7360,1215,,169,18274,16786,11139,161,128,101,22166,13590,2585,8234,6068,1585,83553,57721,11855,66592,5695,17122,30883,12892,532658,22859,26331,152883,88782,52437,96907,92459,(X),(X),83718,76426,36765,92433,83517,41823,224159,209264,80513,132348,114261,30265,443104,409629,162315,391456,371419,151558,39180,34512,9976,1386,1195,447,20112,18072,11232,243,230,82,20540,13972,2982,8093,5858,2332,77655,55646,14794
36103,2018,Suffolk,68868,16.5,8.300000000000001,5.3,2.9,14.8,7.1,3.8,2.3,18.3,9.5,6.7,3.5,136173,13021,39278,61022,22852,1028820,45995,52612,287538,180814,95513,200412,165936,930213,366348,172284,157340,68518,179030,159000,72279,438367,404026,156185,239139,209847,69366,857497,789691,314897,745726,707501,293621,73240,64390,17885,2700,2037,621,38221,34888,22634,326,283,140,41804,27047,6092,15032,11877,4079,163075,115694,28852,70196,7419,22503,30449,9825,497152,23364,27225,137286,93412,43250,100953,71662,,,88761,80542,30506,89200,78045,31079,215106,195921,73779,104085,92055,37251,414434,379735,149254,356744,337670,140140,33979,29923,7275,1353,,250,18280,16748,11266,53,30,20,21757,13383,2902,7296,5861,1648,84511,59014,12675,65977,5602,16775,30573,13027,531668,22631,25387,150252,87402,52263,99459,94274,(X),(X),83523,76798,38012,89830,80955,41200,223261,208105,82406,135054,117792,32115,443063,409956,165643,388982,369831,153481,39261,34467,10610,1347,1154,371,19941,18140,11368,273,253,120,20047,13664,3190,7736,6016,2431,78564,56680,16177
