yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,TB,WinPct,rpg,hrpg,tbpg,kpg,k2bb,whip
2015,AL,TBA,TBD,E,4,162,84,80,82,N,N,N,N,644,5485,1383,278,32,167,436,1310,87,45,84,47,642,604,3.74,1,12,60,4360,1314,175,477,1355,95,118,0.984,Tampa Bay Rays,Tropicana Field,1287054,100,102,TBR,TBA,TBA,2226,0.49382716049382713,3.975308641975309,1.030864197530864,13.74074074074074,8.08641975308642,3.0045871559633026,1.251605504587156
2015,AL,TEX,TEX,W,1,162,81,88,74,Y,N,N,N,751,5511,1419,279,32,172,503,1233,101,39,76,54,733,680,4.24,5,9,45,4328,1459,171,508,1095,119,169,0.981,Texas Rangers,Rangers Ballpark in Arlington,2491875,102,105,TEX,TEX,TEX,2278,0.5432098765432098,4.635802469135802,1.0617283950617284,14.061728395061728,7.611111111111111,2.451292246520875,1.3322550831792976
2015,AL,TOR,TOR,E,1,162,81,93,69,Y,N,N,N,891,5509,1480,308,17,232,570,1151,88,23,54,62,670,609,3.8,7,10,34,4323,1353,173,397,1117,88,145,0.985,Toronto Blue Jays,Rogers Centre,2794891,99,98,TOR,TOR,TOR,2518,0.5740740740740741,5.5,1.432098765432099,15.54320987654321,7.104938271604938,2.019298245614035,1.4226231783483692
2015,NL,WAS,WSN,E,2,162,81,83,79,N,N,N,N,703,5428,1363,265,13,177,539,1344,57,23,44,51,635,577,3.62,4,13,41,4304,1366,145,364,1342,90,125,0.985,Washington Nationals,Nationals Park,2619843,102,99,WSN,MON,WAS,2185,0.5123456790123457,4.339506172839506,1.0925925925925926,13.487654320987655,8.296296296296296,2.4935064935064934,1.3257434944237918
2016,NL,ARI,ARI,W,4,162,81,69,93,N,N,N,N,752,5665,1479,285,56,190,463,1427,137,31,50,38,890,821,5.09,2,7,31,4354,1563,202,603,1318,101,143,0.983,Arizona Diamondbacks,Chase Field,2036216,107,108,ARI,ARI,ARI,2446,0.42592592592592593,4.6419753086419755,1.1728395061728396,15.098765432098766,8.808641975308642,3.08207343412527,1.3380799265043637
2016,NL,ATL,ATL,E,5,161,81,68,93,N,N,N,N,649,5514,1404,295,27,122,502,1240,75,34,59,52,779,725,4.51,1,9,39,4343,1414,177,547,1227,101,134,0.983,Atlanta Braves,Turner Field,2020914,102,104,ATL,ATL,ATL,2119,0.422360248447205,4.031055900621118,0.7577639751552795,13.161490683229813,7.701863354037267,2.47011952191235,1.316601427584619
2016,AL,BAL,BAL,E,2,162,81,89,73,N,Y,N,N,744,5524,1413,265,6,253,468,1324,19,13,44,36,715,671,4.22,1,9,54,4296,1408,183,545,1248,80,165,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2172344,101,101,BAL,BAL,BAL,2449,0.5493827160493827,4.592592592592593,1.5617283950617284,15.117283950617283,8.17283950617284,2.8290598290598292,1.3135474860335197
2016,AL,BOS,BOS,E,1,162,81,93,69,Y,N,N,N,878,5670,1598,343,25,208,558,1160,83,24,43,40,694,640,4,9,5,43,4319,1342,176,490,1362,75,139,0.987,Boston Red Sox,Fenway Park II,2955434,108,106,BOS,BOS,BOS,2615,0.5740740740740741,5.419753086419753,1.2839506172839503,16.141975308641975,7.160493827160494,2.078853046594982,1.4975688816855754
2016,AL,CHA,CHW,C,4,162,81,78,84,N,N,N,N,686,5550,1428,277,33,168,455,1285,77,36,53,44,715,659,4.1,7,10,43,4340,1422,185,521,1270,95,148,0.984,Chicago White Sox,U.S. Cellular Field,1746293,96,97,CHW,CHA,CHA,2275,0.48148148148148145,4.234567901234568,1.037037037037037,14.04320987654321,7.932098765432099,2.8241758241758244,1.3016129032258064
2016,NL,CHN,CHC,C,1,162,81,103,58,Y,N,Y,Y,808,5503,1409,293,30,199,656,1339,66,34,96,37,556,511,3.15,5,15,38,4379,1125,163,495,1441,101,116,0.983,Chicago Cubs,Wrigley Field,3232420,95,93,CHC,CHN,CHN,2359,0.6358024691358025,4.987654320987654,1.228395061728395,14.561728395061728,8.265432098765432,2.0411585365853657,1.4147065540077643
2016,NL,CIN,CIN,C,5,162,81,68,94,N,N,N,N,716,5487,1403,277,33,164,452,1284,139,51,52,44,854,786,4.91,2,8,28,4326,1457,258,636,1241,102,142,0.983,Cincinnati Reds,Great American Ball Park,1894085,99,100,CIN,CIN,CIN,2238,0.41975308641975306,4.419753086419753,1.0123456790123455,13.814814814814817,7.925925925925926,2.84070796460177,1.2864077669902914
2016,AL,CLE,CLE,C,1,161,80,94,67,Y,N,Y,N,777,5484,1435,308,29,185,531,1246,134,31,49,60,676,617,3.84,5,11,37,4335,1330,186,461,1398,89,126,0.985,Cleveland Indians,Progressive Field,1591667,110,109,CLE,CLE,CLE,2356,0.5838509316770186,4.826086956521739,1.1490683229813663,14.633540372670808,7.739130434782608,2.3465160075329567,1.360553633217993
2016,NL,COL,COL,W,3,162,81,75,87,N,N,N,N,845,5614,1544,318,47,204,494,1330,66,39,40,34,860,779,4.91,2,9,37,4288,1532,181,547,1223,110,148,0.982,Colorado Rockies,Coors Field,2602524,117,117,COL,COL,COL,2568,0.46296296296296297,5.216049382716049,1.2592592592592593,15.851851851851851,8.209876543209877,2.6923076923076925,1.425839552238806
2016,AL,DET,DET,C,2,161,81,86,75,N,N,N,N,750,5526,1476,252,30,211,493,1303,58,29,53,38,721,672,4.24,3,8,47,4284,1417,182,462,1232,75,148,0.987,Detroit Tigers,Comerica Park,2493859,101,101,DET,DET,DET,2421,0.5341614906832298,4.658385093167702,1.31055900621118,15.03726708074534,8.093167701863354,2.6430020283975657,1.3788515406162465
2016,AL,HOU,HOU,W,3,162,81,84,78,N,N,N,N,724,5545,1367,291,29,198,554,1452,102,44,47,31,701,663,4.06,2,8,44,4404,1441,181,453,1396,77,135,0.987,Houston Astros,Minute Maid Park,2306623,90,89,HOU,HOU,HOU,2310,0.5185185185185185,4.469135802469136,1.2222222222222223,14.25925925925926,8.962962962962964,2.6209386281588447,1.30858310626703
2016,AL,KCA,KCR,C,3,162,81,81,81,N,N,N,N,675,5552,1450,264,33,147,382,1224,121,35,45,34,712,674,4.21,3,7,41,4320,1433,206,517,1287,94,134,0.984,Kansas City Royals,Kauffman Stadium,2557712,105,106,KCR,KCA,KCA,2221,0.5,4.166666666666667,0.9074074074074074,13.709876543209877,7.555555555555555,3.2041884816753927,1.272222222222222
2016,AL,LAA,ANA,W,4,162,81,74,88,N,N,N,N,717,5431,1410,279,20,156,471,991,73,34,51,49,727,676,4.28,4,12,29,4264,1480,208,498,1136,97,148,0.983,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3016142,95,95,LAA,ANA,ANA,2197,0.4567901234567901,4.425925925925926,0.9629629629629628,13.561728395061728,6.117283950617284,2.1040339702760087,1.323405253283302
2016,NL,LAN,LAD,W,1,162,81,91,71,Y,N,N,N,725,5518,1376,272,21,189,525,1321,45,26,58,32,638,598,3.7,3,15,47,4359,1266,165,464,1510,80,101,0.986,Los Angeles Dodgers,Dodger Stadium,3703312,93,92,LAD,LAN,LAN,2257,0.5617283950617284,4.4753086419753085,1.1666666666666667,13.932098765432098,8.154320987654321,2.5161904761904763,1.3083275980729523
2016,NL,MIA,FLA,E,3,161,80,79,82,N,N,N,N,655,5547,1460,259,42,128,447,1213,71,28,54,38,682,646,4.05,0,12,55,4305,1358,152,595,1379,86,137,0.985,Miami Marlins,Marlins Park,1712417,93,93,MIA,FLO,MIA,2187,0.4906832298136646,4.068322981366459,0.7950310559006211,13.583850931677018,7.53416149068323,2.713646532438479,1.3289198606271777
2016,NL,MIL,MIL,C,4,162,81,73,89,N,N,N,N,671,5330,1299,249,19,194,599,1543,181,56,37,39,733,650,4.08,0,7,46,4303,1450,178,532,1175,136,145,0.978,Milwaukee Brewers,Miller Park,2314614,99,99,MIL,ML4,MIL,2168,0.4506172839506173,4.1419753086419755,1.1975308641975309,13.382716049382717,9.524691358024691,2.5759599332220366,1.3232628398791542
2016,AL,MIN,MIN,C,5,162,81,59,103,N,N,N,N,722,5618,1409,288,35,200,513,1426,91,32,44,43,889,814,5.08,4,3,26,4329,1617,221,479,1191,126,172,0.979,Minnesota Twins,Target Field,1963912,96,98,MIN,MIN,MIN,2367,0.36419753086419754,4.45679012345679,1.2345679012345678,14.61111111111111,8.802469135802468,2.779727095516569,1.331947331947332
2016,AL,NYA,NYY,E,4,162,81,84,78,N,N,N,N,680,5458,1378,245,20,183,475,1188,72,22,42,49,702,660,4.16,0,10,48,4285,1358,214,444,1393,86,116,0.985,New York Yankees,Yankee Stadium III,3063405,105,105,NYY,NYA,NYA,2212,0.5185185185185185,4.197530864197531,1.1296296296296295,13.65432098765432,7.333333333333333,2.5010526315789474,1.297316219369895
2016,NL,NYN,NYM,E,2,162,81,87,75,N,Y,N,N,671,5459,1342,240,19,218,517,1302,42,18,62,41,617,574,3.57,1,13,55,4341,1397,152,439,1396,90,138,0.985,New York Mets,Citi Field,2789602,102,102,NYM,NYN,NYN,2274,0.5370370370370371,4.1419753086419755,1.345679012345679,14.037037037037036,8.037037037037036,2.518375241779497,1.284727021423635
2016,AL,OAK,OAK,W,5,162,81,69,93,N,N,N,N,653,5500,1352,270,21,169,442,1145,50,23,33,34,761,718,4.51,2,7,42,4300,1459,185,464,1188,97,152,0.984,Oakland Athletics,O.co Coliseum,1521506,90,91,OAK,OAK,OAK,2171,0.42592592592592593,4.030864197530864,1.0432098765432098,13.401234567901234,7.067901234567901,2.590497737556561,1.2516279069767442
2016,NL,PHI,PHI,E,4,162,81,71,91,N,N,N,N,610,5434,1305,231,35,161,424,1376,96,45,58,30,796,739,4.63,4,12,43,4311,1468,213,466,1299,97,142,0.984,Philadelphia Phillies,Citizens Bank Park,1915144,91,93,PHI,PHI,PHI,2089,0.4382716049382716,3.765432098765432,0.9938271604938272,12.895061728395062,8.493827160493828,3.2452830188679247,1.2032011134307583
2016,NL,PIT,PIT,C,3,162,81,78,83,N,N,N,N,729,5542,1426,277,32,153,561,1334,110,45,81,36,758,679,4.21,5,5,51,4352,1490,180,533,1232,111,172,0.982,Pittsburgh Pirates,PNC Park,2249201,100,101,PIT,PIT,PIT,2226,0.48148148148148145,4.5,0.9444444444444444,13.74074074074074,8.234567901234568,2.377896613190731,1.3697150735294117
2016,NL,SDN,SDP,W,5,162,81,68,94,N,N,N,N,686,5419,1275,257,26,177,449,1500,125,45,58,36,770,708,4.43,1,9,35,4320,1425,183,569,1222,109,165,0.982,San Diego Padres,Petco Park,2351422,99,99,SDP,SDN,SDN,2115,0.41975308641975306,4.234567901234568,1.0925925925925926,13.055555555555555,9.25925925925926,3.34075723830735,1.1972222222222222
2016,AL,SEA,SEA,W,2,162,81,86,76,N,N,N,N,768,5583,1446,251,17,223,506,1288,56,28,72,41,707,647,4,2,8,49,4371,1410,213,460,1318,89,158,0.985,Seattle Mariners,Safeco Field,2267928,98,97,SEA,SEA,SEA,2400,0.5308641975308642,4.7407407407407405,1.376543209876543,14.814814814814817,7.950617283950617,2.5454545454545454,1.3397391901166782
2016,NL,SFN,SFG,W,2,162,81,87,75,N,Y,N,N,715,5565,1437,280,54,130,572,1107,79,36,42,46,631,593,3.65,10,11,43,4381,1334,158,439,1309,72,136,0.988,San Francisco Giants,AT&T Park,3365256,103,102,SFG,SFN,SFN,2215,0.5370370370370371,4.41358024691358,0.8024691358024691,13.67283950617284,6.833333333333333,1.9353146853146856,1.3757133074640493
2016,NL,SLN,STL,C,2,162,81,86,76,N,N,N,N,779,5548,1415,299,32,225,526,1318,35,26,70,41,712,656,4.08,2,10,38,4345,1432,159,475,1290,107,169,0.983,St. Louis Cardinals,Busch Stadium III,3444490,100,99,STL,SLN,SLN,2453,0.5308641975308642,4.808641975308642,1.3888888888888888,15.141975308641976,8.135802469135802,2.505703422053232,1.3401611047180668
2016,AL,TBA,TBD,E,5,162,81,68,94,N,N,N,N,672,5481,1333,288,32,216,449,1482,60,37,69,28,713,665,4.2,1,8,42,4279,1395,210,491,1357,94,129,0.984,Tampa Bay Rays,Tropicana Field,1286163,93,94,TBR,TBA,TBA,2333,0.41975308641975306,4.148148148148148,1.3333333333333333,14.401234567901234,9.148148148148149,3.3006681514476615,1.249357326478149
2016,AL,TEX,TEX,W,1,162,81,95,67,Y,N,N,N,765,5525,1446,257,23,215,436,1220,99,36,70,40,757,700,4.37,1,6,56,4329,1441,201,534,1154,97,190,0.984,Texas Rangers,Rangers Ballpark in Arlington,2710402,106,105,TEX,TEX,TEX,2394,0.5864197530864198,4.722222222222222,1.3271604938271604,14.77777777777778,7.530864197530864,2.7981651376146788,1.3042273042273045
2016,AL,TOR,TOR,E,2,162,81,89,73,N,Y,N,N,759,5479,1358,276,18,221,632,1362,54,24,55,40,666,613,3.78,0,10,43,4378,1340,183,461,1314,88,144,0.986,Toronto Blue Jays,Rogers Centre,3392099,111,110,TOR,TOR,TOR,2333,0.5493827160493827,4.685185185185185,1.3641975308641976,14.401234567901234,8.407407407407407,2.1550632911392404,1.3636363636363635
2016,NL,WAS,WSN,E,1,162,81,95,67,Y,N,N,N,763,5490,1403,268,29,203,536,1252,121,39,64,63,612,570,3.51,1,12,46,4379,1272,155,468,1476,73,142,0.988,Washington Nationals,Nationals Park,2481938,100,98,WSN,MON,WAS,2338,0.5864197530864198,4.709876543209877,1.2530864197530864,14.432098765432098,7.728395061728395,2.3358208955223883,1.328385476136104
2017,NL,ARI,ARI,W,2,162,81,93,69,N,Y,N,N,812,5525,1405,314,39,220,578,1456,103,30,54,27,659,586,3.66,2,11,43,4323,1309,171,516,1482,108,140,0.982,Arizona Diamondbacks,Chase Field,2134375,110,110,ARI,ARI,ARI,2457,0.5740740740740741,5.012345679012346,1.3580246913580247,15.166666666666666,8.987654320987655,2.519031141868512,1.3761276891047884
2017,NL,ATL,ATL,E,3,162,81,72,90,N,N,N,N,732,5584,1467,289,26,165,474,1184,77,31,66,32,821,756,4.72,0,6,36,4324,1463,192,584,1258,97,137,0.984,Atlanta Braves,SunTrust Park,2505252,98,98,ATL,ATL,ATL,2303,0.4444444444444444,4.518518518518518,1.0185185185185186,14.216049382716047,7.308641975308642,2.49789029535865,1.3466697502312674
2017,AL,BAL,BAL,E,5,162,81,75,87,N,N,N,N,743,5650,1469,269,12,232,392,1412,32,13,50,37,841,795,4.97,1,10,35,4323,1505,242,579,1233,94,175,0.984,Baltimore Orioles,Oriole Park at Camden Yards,2028424,98,99,BAL,BAL,BAL,2458,0.46296296296296297,4.58641975308642,1.432098765432099,15.17283950617284,8.716049382716049,3.6020408163265305,1.2914642609299098
2017,AL,BOS,BOS,E,1,162,81,93,69,Y,N,N,N,785,5669,1461,302,19,168,571,1224,106,31,53,36,668,610,3.7,5,11,39,4447,1384,195,465,1580,107,126,0.982,Boston Red Sox,Fenway Park II,2917678,105,104,BOS,BOS,BOS,2305,0.5740740740740741,4.845679012345679,1.037037037037037,14.228395061728396,7.555555555555555,2.1436077057793343,1.3708117832246458
2017,AL,CHA,CHW,C,4,162,81,67,95,N,N,N,N,706,5513,1412,256,37,186,401,1397,71,31,76,33,820,755,4.78,0,3,25,4265,1384,242,632,1193,114,157,0.981,Chicago White Sox,U.S. Cellular Field,1629470,98,98,CHW,CHA,CHA,2300,0.41358024691358025,4.3580246913580245,1.148148148148148,14.197530864197532,8.623456790123457,3.483790523690773,1.275263774912075
2017,NL,CHN,CHC,C,1,162,81,92,70,Y,N,N,N,822,5496,1402,274,29,223,622,1401,62,31,82,32,695,636,3.95,2,8,38,4342,1294,194,554,1439,95,139,0.984,Chicago Cubs,Wrigley Field,3199562,102,100,CHC,CHN,CHN,2403,0.5679012345679012,5.074074074074074,1.376543209876543,14.833333333333334,8.648148148148149,2.252411575562701,1.3984339014279137
2017,NL,CIN,CIN,C,5,162,81,68,94,N,N,N,N,753,5484,1390,249,38,219,565,1329,120,39,72,42,869,821,5.17,2,8,33,4290,1442,248,631,1300,81,132,0.986,Cincinnati Reds,Great American Ball Park,1836917,100,101,CIN,CIN,CIN,2372,0.41975308641975306,4.648148148148148,1.351851851851852,14.641975308641976,8.203703703703704,2.352212389380531,1.367132867132867
2017,AL,CLE,CLE,C,1,162,81,102,60,Y,N,N,N,818,5511,1449,333,29,212,604,1153,88,23,50,45,564,529,3.3,7,19,37,4322,1267,163,406,1614,76,167,0.987,Cleveland Indians,Progressive Field,2048138,106,104,CLE,CLE,CLE,2476,0.6296296296296297,5.049382716049383,1.308641975308642,15.283950617283953,7.117283950617284,1.9089403973509933,1.425034706154558
2017,NL,COL,COL,W,3,162,81,87,75,N,Y,N,N,824,5534,1510,293,38,192,519,1408,59,34,44,41,757,721,4.51,1,9,47,4313,1453,190,532,1270,77,168,0.987,Colorado Rockies,Coors Field,2953650,115,115,COL,COL,COL,2455,0.5370370370370371,5.08641975308642,1.1851851851851851,15.15432098765432,8.691358024691358,2.7129094412331405,1.4113146301878043
2017,AL,DET,DET,C,5,162,81,64,98,N,N,N,N,735,5556,1435,289,35,187,503,1313,65,34,52,27,894,846,5.36,2,4,32,4261,1587,218,538,1202,84,146,0.985,Detroit Tigers,Comerica Park,2321599,103,104,DET,DET,DET,2355,0.3950617283950617,4.537037037037037,1.154320987654321,14.537037037037036,8.104938271604938,2.610337972166998,1.364468434639756
2017,AL,HOU,HOU,W,1,162,81,101,61,Y,N,Y,Y,896,5611,1581,346,20,238,509,1087,98,42,70,61,700,662,4.12,1,9,45,4338,1314,192,522,1593,99,153,0.983,Houston Astros,Minute Maid Park,2403671,91,90,HOU,HOU,HOU,2681,0.6234567901234568,5.530864197530864,1.469135802469136,16.549382716049383,6.709876543209877,2.135559921414538,1.4453665283540802
2017,AL,KCA,KCR,C,3,162,81,80,82,N,N,N,N,702,5536,1436,260,24,193,390,1166,91,31,45,37,791,737,4.61,1,6,39,4313,1480,196,519,1216,79,145,0.987,Kansas City Royals,Kauffman Stadium,2220370,102,102,KCR,KCA,KCA,2323,0.49382716049382713,4.333333333333333,1.191358024691358,14.339506172839506,7.197530864197531,2.98974358974359,1.27011361001623
2017,AL,LAA,ANA,W,2,162,81,80,82,N,N,N,N,710,5415,1314,251,14,186,523,1198,136,44,70,46,709,672,4.2,1,10,43,4322,1373,224,470,1312,80,135,0.986,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019585,96,96,LAA,ANA,ANA,2151,0.49382716049382713,4.382716049382716,1.148148148148148,13.27777777777778,7.395061728395062,2.2906309751434035,1.2751041184636742
2017,NL,LAN,LAD,W,1,162,81,104,58,Y,N,Y,N,770,5408,1347,312,20,221,649,1380,77,28,64,38,580,543,3.38,2,16,51,4334,1226,184,442,1549,88,131,0.985,Los Angeles Dodgers,Dodger Stadium,3765856,97,96,LAD,LAN,LAN,2362,0.6419753086419753,4.753086419753086,1.3641975308641976,14.580246913580249,8.518518518518519,2.126348228043143,1.3816335948315643
2017,NL,MIA,FLA,E,2,162,78,77,85,N,N,N,N,778,5602,1497,271,31,194,486,1282,91,30,67,41,822,772,4.82,1,7,34,4328,1450,193,627,1202,73,156,0.988,Miami Marlins,Marlins Park,1583014,93,93,MIA,FLO,MIA,2412,0.47530864197530864,4.802469135802469,1.1975308641975309,14.88888888888889,7.91358024691358,2.6378600823045266,1.3745378927911276
2017,NL,MIL,MIL,C,2,162,84,86,76,N,N,N,N,732,5467,1363,267,22,224,547,1571,128,41,53,26,697,642,4,1,12,54,4337,1381,185,553,1346,115,164,0.981,Milwaukee Brewers,Miller Park,2627705,101,101,MIL,ML4,MIL,2346,0.5308641975308642,4.518518518518518,1.382716049382716,14.48148148148148,9.697530864197532,2.8720292504570386,1.3211897625086466
2017,AL,MIN,MIN,C,2,162,81,85,77,N,Y,N,N,815,5557,1444,286,31,206,593,1342,95,28,46,39,788,732,4.59,6,11,42,4308,1487,224,483,1166,78,143,0.987,Minnesota Twins,Target Field,2051279,99,100,MIN,MIN,MIN,2410,0.5246913580246914,5.030864197530864,1.271604938271605,14.876543209876544,8.283950617283951,2.263069139966273,1.4185236768802227
2017,AL,NYA,NYY,E,2,162,81,91,71,N,Y,N,N,858,5594,1463,266,23,241,616,1386,90,22,64,56,660,599,3.72,2,7,36,4346,1248,192,504,1560,95,102,0.984,New York Yankees,Yankee Stadium III,3146966,104,103,NYY,NYA,NYA,2498,0.5617283950617284,5.296296296296297,1.4876543209876545,15.419753086419751,8.555555555555555,2.25,1.4351127473538887
2017,NL,NYN,NYM,E,4,162,81,70,92,N,N,N,N,735,5510,1379,286,28,224,529,1291,58,23,57,37,863,799,5.01,2,5,34,4304,1538,220,593,1374,92,125,0.984,New York Mets,Citi Field,2460622,97,97,NYM,NYN,NYN,2393,0.43209876543209874,4.537037037037037,1.382716049382716,14.771604938271604,7.969135802469136,2.440453686200378,1.329925650557621
2017,AL,OAK,OAK,W,5,162,81,75,87,N,N,N,N,739,5464,1344,305,15,234,565,1491,57,22,43,40,826,743,4.67,1,6,35,4293,1444,210,502,1202,121,162,0.98,Oakland Athletics,O.co Coliseum,1475721,96,97,OAK,OAK,OAK,2381,0.46296296296296297,4.561728395061729,1.4444444444444444,14.697530864197532,9.203703703703704,2.638938053097345,1.3340321453529
2017,NL,PHI,PHI,E,5,162,81,66,96,N,N,N,N,690,5535,1382,287,36,174,494,1417,59,25,47,36,782,729,4.55,1,7,33,4323,1471,221,527,1309,82,145,0.986,Philadelphia Phillies,Citizens Bank Park,1905354,96,97,PHI,PHI,PHI,2263,0.4074074074074074,4.2592592592592595,1.0740740740740742,13.969135802469136,8.746913580246913,2.8684210526315788,1.3018736988202635
2017,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,668,5458,1331,249,36,151,519,1213,67,36,88,28,731,676,4.22,2,12,36,4322,1464,182,511,1262,99,156,0.984,Pittsburgh Pirates,PNC Park,1919447,99,99,PIT,PIT,PIT,2105,0.46296296296296297,4.1234567901234565,0.9320987654320988,12.993827160493828,7.487654320987654,2.3371868978805397,1.2841277186487736
2017,NL,SDN,SDP,W,4,162,81,71,91,N,N,N,N,604,5356,1251,227,31,189,460,1499,89,33,53,33,816,742,4.67,2,12,45,4292,1417,226,554,1325,113,177,0.981,San Diego Padres,Petco Park,2138491,94,95,SDP,SDN,SDN,2107,0.4382716049382716,3.728395061728395,1.1666666666666667,13.006172839506172,9.253086419753089,3.258695652173913,1.195945945945946
2017,AL,SEA,SEA,W,3,162,81,78,84,N,N,N,N,750,5551,1436,281,17,200,487,1267,89,35,78,35,772,713,4.46,1,9,39,4321,1399,237,490,1244,103,147,0.982,Seattle Mariners,Safeco Field,2135445,97,97,SEA,SEA,SEA,2351,0.48148148148148145,4.62962962962963,1.2345679012345678,14.512345679012345,7.820987654320987,2.6016427104722792,1.3351076139782458
2017,NL,SFN,SFG,W,5,162,81,64,98,N,N,N,N,639,5551,1382,290,28,128,467,1204,76,34,36,52,776,726,4.5,3,5,32,4356,1515,182,496,1234,87,127,0.985,San Francisco Giants,AT&T Park,3303652,96,96,SFG,SFN,SFN,2112,0.3950617283950617,3.9444444444444446,0.7901234567901234,13.037037037037036,7.432098765432099,2.5781584582441113,1.2734159779614325
2017,NL,SLN,STL,C,3,162,81,83,79,N,N,N,N,761,5470,1402,284,28,196,593,1348,81,31,65,44,705,646,4.01,3,12,43,4351,1393,183,493,1351,94,164,0.984,St. Louis Cardinals,Busch Stadium III,3447937,98,98,STL,SLN,SLN,2330,0.5123456790123457,4.697530864197531,1.2098765432098766,14.382716049382717,8.320987654320987,2.27318718381113,1.3755458515283845
2017,AL,TBA,TBD,E,3,162,81,80,82,N,N,N,N,694,5478,1340,226,32,228,545,1538,88,34,55,48,704,638,3.97,0,9,53,4335,1324,193,503,1352,100,129,0.983,Tampa Bay Rays,Tropicana Field,1253619,94,94,TBR,TBA,TBA,2314,0.49382716049382713,4.283950617283951,1.4074074074074074,14.283950617283953,9.493827160493828,2.8220183486238533,1.3044982698961938
2017,AL,TEX,TEX,W,4,162,81,78,84,N,N,N,N,799,5430,1326,255,21,237,544,1493,113,44,81,39,816,742,4.66,2,6,29,4303,1443,214,559,1107,108,173,0.982,Texas Rangers,Rangers Ballpark in Arlington,2507760,107,107,TEX,TEX,TEX,2334,0.48148148148148145,4.932098765432099,1.462962962962963,14.407407407407408,9.216049382716047,2.744485294117647,1.303741575644899
2017,AL,TOR,TOR,E,4,162,81,76,86,N,N,N,N,693,5499,1320,269,5,222,542,1327,53,24,51,35,784,720,4.42,2,6,45,4395,1460,203,549,1372,92,145,0.985,Toronto Blue Jays,Rogers Centre,3203886,105,105,TOR,TOR,TOR,2265,0.4691358024691358,4.277777777777778,1.3703703703703705,13.98148148148148,8.191358024691358,2.4483394833948338,1.27098976109215
2017,NL,WAS,WSN,E,1,162,81,97,65,Y,N,N,N,819,5553,1477,311,31,215,542,1327,108,30,31,45,672,623,3.88,3,5,46,4340,1300,189,495,1457,86,139,0.985,Washington Nationals,Nationals Park,2524980,103,102,WSN,MON,WAS,2495,0.5987654320987654,5.055555555555555,1.3271604938271604,15.401234567901234,8.191358024691358,2.4483394833948338,1.3956221198156682
2018,NL,ARI,ARI,W,3,162,81,82,80,N,N,N,N,693,5460,1283,259,50,176,560,1460,79,25,52,45,644,605,3.72,2,9,39,4389,1313,174,522,1448,75,152,0.988,Arizona Diamondbacks,Chase Field,2242695,108,107,ARI,ARI,ARI,2170,0.5061728395061729,4.277777777777778,1.0864197530864197,13.395061728395062,9.012345679012345,2.607142857142857,1.2597402597402598
2018,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,759,5582,1433,314,29,175,511,1290,90,36,66,43,657,607,3.75,2,11,40,4370,1236,153,635,1423,80,134,0.986,Atlanta Braves,SunTrust Park,2555781,100,100,ATL,ATL,ATL,2330,0.5555555555555556,4.685185185185185,1.0802469135802468,14.382716049382717,7.962962962962963,2.524461839530333,1.3345537757437071
2018,AL,BAL,BAL,E,5,162,81,47,115,N,N,N,N,622,5507,1317,242,15,188,422,1412,81,22,57,35,892,824,5.18,2,7,28,4293,1552,234,589,1203,104,159,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1564192,96,97,BAL,BAL,BAL,2153,0.29012345679012347,3.8395061728395063,1.160493827160494,13.290123456790123,8.716049382716049,3.345971563981043,1.215234102026555
2018,AL,BOS,BOS,E,1,162,81,108,54,Y,N,Y,Y,876,5623,1509,355,31,208,569,1253,125,31,55,48,647,608,3.75,2,14,46,4376,1305,176,512,1558,77,106,0.987,Boston Red Sox,Fenway Park II,2895575,104,102,BOS,BOS,BOS,2550,0.6666666666666666,5.407407407407407,1.2839506172839503,15.74074074074074,7.734567901234568,2.202108963093146,1.4245886654478976
2018,AL,CHA,CHW,C,4,162,81,62,100,N,N,N,N,656,5523,1332,259,40,182,425,1594,98,41,66,32,848,772,4.84,0,8,34,4311,1405,196,653,1259,114,135,0.981,Chicago White Sox,U.S. Cellular Field,1608817,97,98,CHW,CHA,CHA,2217,0.382716049382716,4.049382716049383,1.123456790123457,13.685185185185183,9.839506172839506,3.7505882352941176,1.2226861517049408
2018,NL,CHN,CHC,C,2,163,82,95,68,N,Y,N,N,761,5624,1453,286,34,167,576,1388,66,38,78,46,645,598,3.65,1,18,46,4429,1319,157,622,1333,104,155,0.983,Chicago Cubs,Wrigley Field,3181089,107,106,CHC,CHN,CHN,2308,0.5828220858895705,4.668711656441718,1.0245398773006136,14.159509202453988,8.515337423312884,2.4097222222222223,1.3743508692707158
